ID,MHG_ID,SUBCAMP,MAIN,WOMEN,MEN,GENDER,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,OPEN_TXT,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,CLOSE_TXT,PRISONERS,DATE_OPEN,DATE_CLOSE,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,SHARE_LOC,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES,FIRMABBREV
16-0459-1,1349,"Husum-Schwesing [aka Husum, Schwesing, Lager Engelsburg]",Neuengamme,0,1,1,,44,09,,"""September 1944""",,,,,"All Non-Jewish, Danish Resistance fighters","""1944-09-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",2500,7,0,,0,54.4667,9.05,"Danish, French, Dutch, Polish, Russian",Encylopedia of Camps and Ghettos p. 1150,"used to build Frisian Wall, complex earth fortifications along North Sea Shore; dug trenches and antitank ditches",,
16-0622-1,1355,Meppen-Dalum,Neuengamme,0,1,1,,45,01,,"Built in Spring 1938, becomes a Neuengamme Camp in January 1945",45,03,16,"""Evacuation began March 16, 1945""","Political, Religious, Resistance, etc","""1945-01-15T00:00:00.000Z""","""1945-03-16T00:00:00.000Z""",1000,7,0,,0,52.6833,7.3167,,Encylopedia of Camps and Ghettos p. 1159,forced labor on the Friesenwall,,
16-0623-0,1356,Meppen-Versen,Neuengamme,0,0,0,,44,11,16,"""November 16, 1944""",45,03,,"""Evacuated March 1945""","Italian POWs, Political, Religious, Career Criminals, Resistance","""1944-11-16T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",1500,7,0,Located in correct district (Versen) of Meppen,0,52.7162,7.23364,"Belgian, French, Dutch, Danish, Russian, Polish, Italian",Encylopedia of Camps and Ghettos p. 1161,forced labor on the Friesenwall,,
16-0638-0,1358,Mölln,Neuengamme,0,0,0,,44,12,,"""Either October or December 1944""",45,04,30,"""Evacuated April 30, 1945""",,"""1944-12-15T00:00:00.000Z""","""1945-04-30T00:00:00.000Z""",200,3,0,,0,53.6333,10.6833,,Encylopedia of Camps and Ghettos p. 1164,"used as laborers in construction, repairs and various other economic and rearmaments efforts; sawmill construction",,
16-0703-0,1686,Neuengamme,Neuengamme,2,1,0,,40,,,"""1938- under Sachsenhausen"" Spring 1940- becomes independent",45,04,19,,"Soviet POWs, Jews from the east, Political, Religious, Asocial, Career Criminals","""1940-03-01T00:00:00.000Z""","""1945-04-19T00:00:00.000Z""",53000,3,0,Found on google maps,0,53.427413,10.226254,"Polish, Russian, French, Danish, Norwegian",Encylopedia of Camps and Ghettos p. 1075,"used for medical experiments, some did excavation work in the camp; some completed administrative duties wit the construction companies",AY added Evac_CODE and Date_Close from Date_Evac_Txt,
16-0711-0,1360,Neustadt in Holstein,Neuengamme,0,0,0,,44,12,,"""December 1944""",45,05,01,"""Evacuated May 1, 1945""",,"""1944-12-15T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",15,3,0,,0,54.1,10.8167,"Danish, Polish, Russian, 1 Dutch, 1 German",Encylopedia of Camps and Ghettos p. 1165,"used as laborers in construction, repairs and various other economic and rearmaments efforts; built barracks for military hospital",,
16-0624-0,1357,Meppen-Versen/Gross-Hesepe,Neuengamme,0,0,0,"Sagewerk Gulzow, Molln- Breitenfelde, Metallwerke Molln",44,11,,"""November 1944""",,,,,,"""1944-11-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",100,6,7,,0,52.6,7.2667,,Encylopedia of Camps and Ghettos p. 1163,worked in developing the marshlands and on creating the Friesenwall,,
16-0864-2,1363,Salzwedel,Neuengamme,2,0,2,Draht- und Metallwarenfabrik Salzwedel,44,,,"""July or August 1944""",45,04,14,"""Liberated April 14, 1945""","Hungarian and Polish Jews, Political","""1944-08-15T00:00:00.000Z""","""1945-04-14T00:00:00.000Z""",3000,4,0,,0,52.85,11.15,"Hungarian, Polish, Greek, Czech, Italians, Germans",Encylopedia of Camps and Ghettos p. 1170,produced ammunitions for infantry; processed metal components; produced explosives and bullets,,
16-0866-0,1364,Schandelah,Neuengamme,0,0,0,DASAG,44,05,,"""May 1944""",45,05,02,"""Liberated May 2, 1945""",,"""1944-05-15T00:00:00.000Z""","""1945-05-02T00:00:00.000Z""",800,2,9,,0,52.2667,10.7,"Russian, Polish, Belgian, French, Dutch, Danish, Czech, Spanish, German, Italian, Greek, Yugoslavian",Encylopedia of Camps and Ghettos p. 1172,"construction and labor, excavation, dig shale for oil",,
16-0975-1,1365,Uelzen,Neuengamme,0,1,1,Zuckerfabrik Uelzen AG,45,03,,"""Varies by more than 6 months, some say October 1944, others March 1945""",45,04,18,"""April 18, 1945""",No Jewish,"""1945-03-15T00:00:00.000Z""","""1945-04-18T00:00:00.000Z""",500,7,0,,0,52.9667,10.5667,"Dutch, Russian, Polish, Belgian, French, German",Encylopedia of Camps and Ghettos p. 1173,worked rebuilding the railroad yards that were destroyed in an air raid,,
16-0988-1,1366,Vechelde,Neuengamme,0,1,1,Bussing NAG Company,44,,,"""Left Auschwitz middle of September 1944""",45,03,,"""End of March 1945""",All Jewish,"""1944-10-01T00:00:00.000Z""","""1945-03-25T00:00:00.000Z""",500,4,0,,0,52.2667,10.3833,Polish from Lodz,Encylopedia of Camps and Ghettos p. 1175,manufactured replacement parts for trunks,,
16-0994-1,1367,Verden,Neuengamme,0,1,1,SS-Bauleitung Verden,45,01,08,"""January 8, 1945""",45,04,,"""Evacuated April 1945""",,"""1945-01-08T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",1,3,0,,0,52.9167,9.2333,,Encylopedia of Camps and Ghettos p. 1176,"used as laborers in construction, repairs and various other economic and rearmaments efforts; some built SS training sites",,
16-1003-1,1368,Warberg,Neuengamme,0,1,1,,44,06,05,"""June 5, 1944""",45,01,08,"""January 8, 1945""",,"""1944-06-05T00:00:00.000Z""","""1945-01-08T00:00:00.000Z""",10,3,0,,0,52.1833,10.9333,,Encylopedia of Camps and Ghettos p. 1177,"used as laborers in construction, repairs and various other economic and rearmaments effort",,
16-1006-3,1369,Watenstedt (men),Neuengamme,2,1,3,Stahlwerke Braunschweig GmbH,44,05,27,"""May 27, 1944""-Men, ""July 7, 1944""- Women",44,07,07,,"Political, later Jewish","""1944-05-27T00:00:00.000Z""","""1944-07-07T00:00:00.000Z""",3000,4,9,,1,52.0833,10.8333,"French, Russian Polish",Encylopedia of Camps and Ghettos p. 1177,worked in the Braunschweig steelworks producing grenade and shell casings; some worked in mines extracting iron ore,,
16-1006-2,1369,Watenstedt (both),Neuengamme,2,1,3,Stahlwerke Braunschweig GmbH,44,07,07,"""May 27, 1944""-Men, ""July 7, 1944""- Women",45,04,07,,"Political, later Jewish","""1944-07-07T00:00:00.000Z""","""1945-04-07T00:00:00.000Z""",3000,4,9,,1,52.0833,10.8333,"French, Russian Polish",Encylopedia of Camps and Ghettos p. 1177,worked in the Braunschweig steelworks producing grenade and shell casings; some worked in mines extracting iron ore,,
17-0283-0,1381,Finow,Ravensbrück,0,0,0,,,,,"""1944""",45,04,,"""Evacuated April 1945""",,"""1899-11-30T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",674,4,0,,0,52.8333,13.7,,Encyclopedia of Camps and Ghettos p. 1203,"produced munitions, shells, bullets",,
17-0372-0,1383,Hagenow,Ravensbrück,0,0,0,,45,02,,"""February 1945""",45,05,,"""Liberated May 1945""",,"""1945-02-15T00:00:00.000Z""","""1945-05-15T00:00:00.000Z""",150,6,5,,0,53.4167,11.1833,,Encyclopedia of Camps and Ghettos p. 1206,some worked in market garden and on farms; others in a clothing factory,,
17-0506-0,1388,Klützow,Ravensbrück,0,0,0,,42,,,"""Probably at the End of 1942""",45,02,,"""February 1945""",,"""1942-12-31T00:00:00.000Z""","""1945-02-15T00:00:00.000Z""",600,3,4,,0,53.2833,15.0167,,Encylopedia of Camps and Ghettos p. 1210,camp was first constructed and then used for aircraft armament production,,
16-1007-3,1370,Wedel,Neuengamme,2,1,3,,44,09,,"""September 1944""",44,11,20,"""November 20, 1944""",Jewish,"""1944-09-15T00:00:00.000Z""","""1944-11-20T00:00:00.000Z""",500,7,6,,0,53.5833,9.7167,"Czech, Hungarian, Russia, Polish, Austrian, Dutch",Encylopedia of Camps and Ghettos p. 1179,"removed rubble, helped fortify the city; helped civilian farmers; dug tank ditches for fortification line",,
16-1037-1,1371,Wilhelmshaven-Banter Weg [aka Kriegsmarinewerft],Neuengamme,0,1,1,Kriegsmarinewerft,44,09,,"""September 1944""",45,04,,"""Early April 1945""","Hungarian Jews, Politicals","""1944-09-15T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",1129,4,7,,0,53.5167,8.1333,"French, Russian, Hungarian, some German",Encylopedia of Camps and Ghettos p. 1180,"worked in naval shipyard, cleaned up after air raids",,
16-1042-1,1372,Wittenberge,Neuengamme,0,1,1,"Kurmarkische Zellewolle und Zellulose AG, Grun & Bilfinger",42,08,,"""August 1942""",45,02,,"""February 1945""","Polish Jews,","""1942-08-15T00:00:00.000Z""","""1945-02-15T00:00:00.000Z""",500,5,3,,0,53.1333,7.8667,"Polish, Dutch, Danish, Belgian",Encylopedia of Camps and Ghettos p. 1182,produced synthetic wool to replace textile imports; worked on construction sites; cleaned up after air raids; worked on yeast production,,
16-1045-0,1373,Wöbbelin,Neuengamme,0,0,0,,45,02,12,"""February 12, 1945""",45,05,02,"""May 2, 1945""","Asocials, Political, Jews, Jehovah's Witnesses, Career Criminals","""1945-02-12T00:00:00.000Z""","""1945-05-02T00:00:00.000Z""",1,1,0,,0,53.3334,11.5036,,Encylopedia of Camps and Ghettos p. 1184,a recieving camp for prisoners overflowing the Neuengamme camp,,
16-0863-2,1362,Salzgitter-Bad,Neuengamme,2,0,2,"AG Bergbau- und Huttenbedarf, Kleineisenwerk am Gittertor both subisidaries of Reichswerk ""Hermann- Goring""",44,09,19,"""First transport September 19, 1944""",45,04,07,"""Evacuated April 7, 1945""",,"""1944-09-19T00:00:00.000Z""","""1945-04-07T00:00:00.000Z""",472,4,0,,0,52.05,10.3667,"A few German, Russian and French, Mostly Polish, Greek and Yugoslavian",Encylopedia of Camps and Ghettos p. 1168,produced grenades and other armaments,,RWHG
17-0019-2,1374,Ansbach,Ravensbrück,2,0,2,Lebensbornheim,44,12,11,"""No later than December 11, 1944""",45,04,10,"""Evacuated April 10, 1945""",,"""1944-12-11T00:00:00.000Z""","""1945-04-10T00:00:00.000Z""",1,1,0,,1,49.3,10.5833,,Encylopedia of Camps and Ghettos p. 1195,worked for SS-Lebensbornheim which was established to reduce abortions and increase birthrates to strengthen armed forces,,
17-0049-3,1375,Barth,Ravensbrück,2,1,3,Ernst Heinkel AG,,,,,45,05,01,"""Liberated May 1, 1945""","Gypsies, Hungarian Jews","""1899-11-30T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",4000,3,0,,0,54.3667,12.7333,"Croatian, Hungarian, Rumanian, Russian, Ukranian, Polish, Yugoslavian, French, Roma,",Encylopedia of Camps and Ghettos p. 1195,relocated part of aircraft production to Barth in order to protect it from Allied air raids,,Heinkel
17-0184-1,1378,Damshöhe (men),Ravensbrück,2,1,1,,43,,,"""May 1942""- Women ""Spring 1943""- Men",,,,,,"""1943-03-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",100,3,6,,1,53.2333,13.1333,"German, Czech, Polish, Russian, Austrian",Encylopedia of Camps and Ghettos p. 1199,"mainly built housing for soldiers and stables for horses;felled trees, leveled roads",,
17-0184-2,1378,Damshöhe (women),Ravensbrück,2,1,2,,42,05,,"""May 1942""- Women ""Spring 1943""- Men",,,,,,"""1942-05-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",100,3,0,,1,53.2333,13.1333,"German, Czech, Polish, Russian, Austrian",Encylopedia of Camps and Ghettos p. 1199,the main work of the prisoners was the construction of barracks for the soldiers and stables for the horses,BB added N_FIRM data 7/5/2012,
17-0358-2,1382,Grüneberg,Ravensbrück,2,0,2,Gruneberger Metallgesellschaft mbH subsidiary of Polte Company,44,,,"""Summer 1944""",45,,,,,"""1944-06-01T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",1703,4,0,,0,52.8667,13.2333,"German, Italian, French, Polish, Czech, Yugoslavian, Latvian, Estonian, Dutch, Russian",Encyclopedia of Camps and Ghettos p. 1205,produced ammunition,,
17-0449-0,1385,Hohenlychen,Ravensbrück,0,0,0,,41,10,,"""October 1941""",45,04,,"""April 1945""","Jehovahs Witnesses, POWs","""1941-10-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",1,1,0,,0,53.2,13.3167,"Polish, French",Encyclopedia of Camps and Ghettos p. 1206,used as forced laborers; used as patients for SS experiments,,
17-0474-1,1386,Kallies,Ravensbrück,0,1,1,,44,,,"""Mid 1944""",45,,,"""Early 1945""","SS-Wirtschafts- und Verwaltungshauptamt, SS-WVHA","""1944-06-15T00:00:00.000Z""","""1945-01-01T00:00:00.000Z""",1,4,0,,0,53.2833,15.9167,,Encyclopedia of Camps and Ghettos p. 1208,armaments,,
17-0479-1,1387,Karslhagen I and II,Ravensbrück,0,1,1,Ernst Heinkel Co.,43,05,,"""May 1943""",45,03,,"""March 1945""","german protective custody,","""1943-05-15T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",1540,3,4,,0,54.1167,13.8333,"Polish, French, Russian, German",Encylopedia of Camps and Ghettos p. 1208,"used for heavy labor, earth and grading work for Schlempp construction unit and the Luftwwaffe; Karlshagen II used for production of A4 and V-2 rockets, also worked for Heinkel",,Heinkel
17-0519-2,1389,Königsberg (Neumark),Ravensbrück,2,0,2,,44,10,20,"""October 20, 1944""",45,01,,"""January 1945""","Italian Military Internees, French POWs, Polish forced labor","""1944-10-20T00:00:00.000Z""","""1945-01-15T00:00:00.000Z""",850,4,3,,0,52.9667,14.4333,"Polish, French, Italian",Encylopedia of Camps and Ghettos p. 1211,"worked for army's munition factory; many were used to widen the takeoff and landing runways; others worked in forest or on excavation requried for construction of roads, hangars and barrack",,
17-0611-2,1390,Malchow,Ravensbrück,2,0,2,,43,,,"""Winter 1943/1944""",45,05,01,"""Evacuation started May 1, 1945""","Jewish, POWs,","""1943-12-01T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",4000,4,0,,0,53.4667,12.4167,"Hungarian, Polish, French, Czech, Russian, Ukranian, Bulgarian, Italian, German, Greek",Encylopedia of Camps and Ghettos p. 1213,ammunition production,,
17-0631-1,1391,Mildenberg,Ravensbrück,0,1,1,,,,,,45,,,,,"""1899-11-30T00:00:00.000Z""","""1945-01-01T00:00:00.000Z""",80,3,0,,0,53.0167,13.2833,"Polish, German, Czech, Russian",Encylopedia of Camps and Ghettos p. 1214,constructed buildings for housing and for maintenance of vehicles and storage of building materials,,
17-0697-1,1703,Neubrandenburg,Ravensbrück,0,1,1,Mechanische Werkstatten Ltd.,43,03,,"""Summer 1943""",45,04,,"""End of April 1945""",Some Jewish,"""1943-06-01T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",5200,4,0,Assigned lat lon of Neubrandenburg,0,53.567829,13.277927,"Various nationalities: Mostly Polish and Russian, some French, Italian, Dutch, Belgian",Encylopedia of Camps and Ghettos p. 1215,used as forced laborers for company that specialized in construction and development of bomb-launching devices,,
17-0714-1,1394,Neustrelitz-Fürstensee,Ravensbrück,0,1,1,,43,,,"""1943""",45,04,30,"""Occupied by Allied troops, April 30, 1945""",,"""1899-11-30T00:00:00.000Z""","""1945-04-30T00:00:00.000Z""",85,1,0,,0,53.3667,13.0833,,Encylopedia of Camps and Ghettos p. 1217,no information available,BB added N_FIRM data 7/5/2012,
17-0806-3,1396,Ravensbrück,Ravensbrück,2,1,3,"SS- Company for the Utilization of Textiles and Leather Ltd., Deutshe Versuchsanstalt fur Ernahrung und Verpflegung GmbH, Siemens & Halske",41,04,,"""May 15, 1939""- Women, ""April 1941""- Men",45,04,,"""Late April 1945""","Jehovah's Witnesses, asocial, Gypsies, Jewish, Political","""1941-04-28T00:00:00.000Z""","""1945-04-28T00:00:00.000Z""",1,3,0,Placed in center of KZ Ravensbruck according to google maps,1,53.189875,13.168809,40 different nationalities,Encylopedia of Camps and Ghettos p. 1188,constructed camp complex,,Siemens
18-0834-0,1413,Riga (Balastdamm),Riga-Kaiserwald,0,0,0,,43,08,18,"""August 18, 1943""",44,08,07,"""Closed August 7, 1944""",,"""1943-08-18T00:00:00.000Z""","""1944-08-07T00:00:00.000Z""",205,2,0,"Placed point on Kipsala island in Riga, camp was somewhere on the island",0,56.9567,24.081,,Encyclopedia of Camps and Ghettos p. 1239,prisoners worked for cement factory manufacturing prefabricated construction parts,,
17-0806-2,1396,Ravensbrück (women),Ravensbrück,2,1,2,"SS- Company for the Utilization of Textiles and Leather Ltd., Deutshe Versuchsanstalt fur Ernahrung und Verpflegung GmbH, Siemens & Halske",39,05,15,"""May 15, 1939""- Women, ""April 1941""- Men",41,04,,"""Late April 1945""","Jehovah's Witnesses, asocial, Gypsies, Jewish, Political","""1939-05-15T00:00:00.000Z""","""1941-04-28T00:00:00.000Z""",1,3,5,,1,53.2062,13.1637,40 different nationalities,Encylopedia of Camps and Ghettos p. 1188,"constructed industrial park, worked in textile factory, agricultural enterprise, and electronics production",,Siemens
17-0807-0,1397,Retzow [aka Rechlin],Ravensbrück,0,0,0,,43,,,"""Early Summer 1943""",45,04,30,"""Evacuated April 30, 1945""",,"""1943-06-01T00:00:00.000Z""","""1945-04-30T00:00:00.000Z""",3000,7,0,,0,53.35,12.7333,,Encylopedia of Camps and Ghettos p. 1219,"built camouflage pits to hide aircrafts from enemy pilots; dug trenches, cleaned up after air raids",,
17-0813-1,1398,Rheinsberg,Ravensbrück,0,1,1,,,,,No Detailed information about this Camp,,,,,,"""1899-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1,7,0,,0,53.1,12.8833,,Encylopedia of Camps and Ghettos p. 1221,cleaned up after air raids,,
17-0847-0,1399,Rostock-Schwarzenpfost/Steinheide,Ravensbrück,0,0,0,,43,,,"""Mid- 1943""",45,04,29,"""Evacuated April 29, 1945""",,"""1943-06-15T00:00:00.000Z""","""1945-04-29T00:00:00.000Z""",1,4,0,,0,54.0833,12.1333,,Encylopedia of Camps and Ghettos p. 1221,worked in aircraft factory,,
17-0903-3,1400,Siemenslager Ravensbrück,Ravensbrück,2,1,3,Siemens & Halske,44,12,03,"""December 3, 1944""",45,04,13,"""Probably evacuated April 13, 1945""",,"""1944-12-03T00:00:00.000Z""","""1945-04-13T00:00:00.000Z""",2300,5,0,"Encyclopedia locates camp on swampy rise above Lake Schwedt, near Ravensbruck main camp, point placed to east of main camp where google maps shows what look like a barracks complex",0,53.187432,13.17647,,Encylopedia of Camps and Ghettos p. 1223,"worked for Siemens manufacturing microphones, toggle switches and other electronic parts",,Siemens
17-0919-2,1188,St. Lambrecht at Ravensbrück,Ravensbrück,2,0,2,Guterdirektion Admont und St. Lambrecht,43,02,,"""February/March 1943""- under Ravensbruck, ""September 15, 1944""- becomes part of Mauthausen",44,09,14,,All Jehovah's Witnesses,"""1943-02-15T00:00:00.000Z""","""1944-09-14T00:00:00.000Z""",0,6,0,,1,47.069007,14.299028,"German, Polish, Dutch, Belgium",Encylopedia of Camps and Ghettos p. 950,"forestry work, cleaning, kitchen work",,
17-0923-3,1401,Stargard in Pommern,Ravensbrück,2,1,3,Geratewerk Pommern GmbH,43,,,"""Mid- 1943""",45,,,"""Evacuated early 1945""",,"""1943-06-15T00:00:00.000Z""","""1945-01-01T00:00:00.000Z""",1,4,0,,0,53.5,13.3167,,Encylopedia of Camps and Ghettos p. 1226,provided labor to Geratewerke Pommern GmbH,,
17-0927-2,1402,Steinhöring at Ravensbrück,Ravensbrück,2,0,2,,,,,"""1943""",45,05,03,"""Liberated May 3, 1945""",Jehovah's Witnesses,"""1899-11-30T00:00:00.000Z""","""1945-05-03T00:00:00.000Z""",50,6,0,,0,48.0833,12.0333,,Encylopedia of Camps and Ghettos p. 1227,did housework; worked in maternity clinic,,
17-1059-2,1403,Zichow,Ravensbrück,2,0,2,,44,,,"""Beginning of 1944""",45,02,03,"""Closed February 3, 1945""","Political, and Adulterous Relations","""1944-01-01T00:00:00.000Z""","""1945-02-03T00:00:00.000Z""",100,6,0,,0,53.1833,14.0333,"All German, one Polish",Encylopedia of Camps and Ghettos p. 1227,"worked harvesting hay, grain, rapeseed, flax, root crops and vegetables",,
18-0252-0,1405,Elley-Meiten,Riga-Kaiserwald,0,0,0,,43,10,,"""October 1943""",44,05,,"""May 1944""",,"""1943-10-01T00:00:00.000Z""","""1944-05-01T00:00:00.000Z""",3000,7,0,,0,56.4082,23.682,,Encyclopedia of Camps and Ghettos p. 1238,"prisoners performed railway repair work for the construction firms of Rippel, Berger and Ottlieb",,
18-0532-0,1406,Krottingen,Riga-Kaiserwald,0,0,0,,44,05,,"""May 1944""",44,08,,"""Closed August 1944""",,"""1944-05-01T00:00:00.000Z""","""1944-08-01T00:00:00.000Z""",700,6,0,,0,55.8833,21.25,,Encyclopedia of Camps and Ghettos p. 1239,prisoners worked in the Army Clothing Office,,
18-0534-0,1407,Dondangen I,Riga-Kaiserwald,2,1,3,,43,,,"""Late summer 1943""",44,07,27,"""Closed July 26 or 27, 1944""",,"""1943-08-01T00:00:00.000Z""","""1944-07-27T00:00:00.000Z""",1,3,0,located at what appears to be Dondaga Castle on google maps,0,57.510602,22.355654,,Encyclopedia of Camps and Ghettos p. 1236,"cleared forest, built roads, erected barracks for troop training base",,
18-0780-0,1408,Dondangen II (Poperwahlen),Riga-Kaiserwald,2,1,3,,43,11,,"""November 1943""",44,07,01,"""Closed late June or early July 1944""",,"""1943-11-15T00:00:00.000Z""","""1944-07-01T00:00:00.000Z""",1,3,0,,0,57.408222,22.575789,,Encyclopedia of Camps and Ghettos p. 1236,"cleared forest, built roads, erected barracks for troop training base",,
18-0831-0,1410,Riga-Spilwe,Riga-Kaiserwald,0,0,0,,43,08,18,"""First mentioned August 18, 1943""",44,08,06,"""August 6, 1944""",,"""1943-08-18T00:00:00.000Z""","""1944-08-06T00:00:00.000Z""",1500,3,0,"Lat/lng of Spilve Airport, Riga, where the camp was located",1,56.9911,24.075,,Encyclopedia of Camps and Ghettos p. 1248,prisoners built and repaired the airport,,
18-0830-3,1409,Riga-Kaiserwald [aka Mezaparks],Riga-Kaiserwald,2,1,3,"Opel, AEG, Wehrmacht",43,,,"""Late Summer 1943""",44,,,"""Late June and July, 1944""",Jewish,"""1943-08-01T00:00:00.000Z""","""1944-07-01T00:00:00.000Z""",1,11,0,,0,56.95,24.1,"German, Austrian, Czech, Latvian, Lithuanian",Encyclopedia of Camps and Ghettos p. 1230,Anode Kommando unloaded and dismantled truck batteries; see also subcamp labor entries,AY fixed typo in camp name using encylopedia vol 1,
18-0832-0,1411,Riga-Strasdenhof (AEG/VEF),Riga-Kaiserwald,0,0,0,,43,,,"""Late Summer 1943""",44,08,09,"""Evacuated August 9, 1944""",,"""1943-08-01T00:00:00.000Z""","""1944-08-09T00:00:00.000Z""",800,4,0,"Placed point in the center of Riga, no location information given other than that it was a few miles from the Kaiserwald main camp",1,56.9465,24.1049,,Encyclopedia of Camps and Ghettos p. 1250,"worked for AEG manufacturing cables, lightbulbs or batteries",,
18-0836-0,1415,Riga (Heereskraftfahrzeugpark),Riga-Kaiserwald,0,0,0,,43,08,18,"""August 18, 1943""",44,08,06,"""Closed/evacuated August 6, 1944""",,"""1943-08-18T00:00:00.000Z""","""1944-08-06T00:00:00.000Z""",375,4,6,"Lat/lng of Spilve Airport, Riga, where the camp was located",1,56.9911,24.075,,Encyclopedia of Camps and Ghettos p. 1241,worked for army vehicle repair facility for German army; some also gardened or worked on the airstrip,,
19-0058-1,1422,Beerfelde,Sachsenhausen,0,1,1,,43,,,"""Summer 1943""",,,,,,"""1943-06-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",50,1,0,,0,52.4333,14.05,,Encyclopedia of Camps and Ghettos p. 1266,connected with an SS duty station,,
19-0068-0,1424,Berlin-Hakenfelde,Sachsenhausen,0,0,0,Siemens-Schuckert-Werken and Siemens& Halske,43,07,,"""July 1943""",44,04,,"""April 1944""",,"""1943-07-15T00:00:00.000Z""","""1944-04-15T00:00:00.000Z""",1,4,0,,1,52.5167,13.4,,Encyclopedia of Camps and Ghettos p. 1270,Luftfahrtgeratewerke (Aircraft Equipt works) a subsidiary of SSW and SH,,Siemens
19-0069-3,1425,Berlin-Köpenick,Sachsenhausen,2,1,3,"Carl J. Vogel Draht- und Kabelwerke Co., AEG Kabelwerke Oberspree",44,08,,"""August 1944""",45,04,,"""Early April 1945""",Gypsies,"""1944-08-15T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",500,4,7,,0,52.5342,13.5623,"Women - Polish, Czech, French, Greek, Russian, Belgian, Roma and Sinti",Encyclopedia of Camps and Ghettos p. 1270,"worked in the mentioned firms, but also clearing rubble from streets",,
19-0070-0,1426,Berlin-Lichtenrade,Sachsenhausen,0,0,0,,43,08,,"""August 1943""",45,04,,"""Probable date April 1945""",Political,"""1943-08-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",425,7,0,"Given lat/lng of Lichtenrade, Berlin; no more specific info available",0,52.3985,13.4066,"German, Russian, Polish, Czech, Norwegian, Dutch, French, Spanish, Luxembourgers",Encyclopedia of Camps and Ghettos p. 1272,"constructed air raid shelters, rebuilt destroyed military hospitals, cleared rubble from streets, dismantled unexploded bombs",,
19-0071-2,1427,Berlin-Lichterfelde,Sachsenhausen,2,0,2,"Spinnstoffwerken Zehlendorf, Petrix, Telefunken",42,,,"""First transport most likely June 23, 1942""",45,04,,"""Camp dissolved between April 16 and 21, 1945""",Gypsies,"""1942-06-23T00:00:00.000Z""","""1945-04-21T00:00:00.000Z""",1400,7,0,,0,52.4199,13.3021,"Belgian, French, Greek, Luxemburgers, Norwegian, Austrian, Czech, Roma, Sinti, Ukranian",Encyclopedia of Camps and Ghettos p. 1274,"constructed air raid shelters, rebuilt destroyed buildings, cleared rubble from streets, dismantle unexploded bombs",,
19-0072-0,1428,Berlin-Marienfelde,Sachsenhausen,0,0,0,Telefunken Company,43,,,"""Late 1942/Early 1943""",43,08,,"""Camp destroyed in air raid, August 21 or 22, 1943""",,"""1943-01-01T00:00:00.000Z""","""1943-08-22T00:00:00.000Z""",550,6,3,"Lat/lng is that of Marienfelde, Berlin-- prisoners worked in surrouding area cleaning streets after air raids etc",0,52.419,13.3678,"Russian, Polish, Czech, Norwegian, Dutch, French, Spanish, Luxembourgers",Encyclopedia of Camps and Ghettos p. 1277,"inmates also cleared streets, retiled roofs, built air raid shelters, removed unexploded bombs, built artificial ponds",,
19-0073-2,1429,"Berlin-Neukölln (""Krupp"") [aka Braunauerstrasse]",Sachsenhausen,2,0,2,National Krupp- Registrierkassen GmbH,44,08,,"""August or September 1944""",45,03,03,"""March 3, 1945""","Jewish, Gypsies","""1944-08-15T00:00:00.000Z""","""1945-03-03T00:00:00.000Z""",500,4,0,,0,52.4853,13.4318,"Mostly Polish, Individual: Austrian, Hungarian, Slovakian, French, Russian, Rumanian, Dutch, German, and Roma",Encyclopedia of Camps and Ghettos p. 1279,Krupp-Registerierkassen used inmates for heavy labor in armaments industry making aircraft parts,,Krupp
19-0074-2,1430,Berlin-Niederschöneweide (Pertrix),Sachsenhausen,2,0,2,Pertrix Chemische Fabrik AG subsidary of Akkumulatoren-Fabrik AG,44,10,,"""October 1944""",45,04,,"""April 1945""",,"""1944-10-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",500,4,0,,0,52.4536,13.5441,"Polish, Belgian",Encyclopedia of Camps and Ghettos p. 1281,"Pertix - made batteries for submarines, tanks",,
